-1.  1.  0.  0.  0.  0.  0. -1.  0., 12.79
-1.  1.  1. -1.  0.  0.  0. -1.  0., 0.594
-1.  1.  1. -1.  1. -1.  0. -1.  0., 1
 1. -1.  1.  0.  0. -1. -1.  0.  0., 16.0666
 1. -1.  0.  0.  0.  0.  0.  0. -1., 13.6022
 1. -1.  1.  0.  0.  0.  0. -1. -1., -1
 1.  0. -1.  0. -1.  0.  0.  0.  0., 0.0254
 1.  1. -1.  0. -1. -1.  0.  0.  0., -1
 1.  1. -1. -1. -1.  0.  0.  0.  0., -1
 1.  1. -1. -1. -1.  1.  0. -1.  0., 3
 0.  0.  0.  1. -1. -1.  0.  0.  0., 7.3379
 1.  0.  0.  1. -1. -1.  0.  0. -1., 1
 1.  1. -1. -1. -1.  0.  1. -1.  0., 3
 1.  0. -1.  1.  0.  0.  0. -1. -1., 0.594
 1.  1. -1.  1. -1.  0.  0. -1. -1., 1
 1. -1.  0.  0.  0. -1.  0.  0.  0., 10.3637
 1. -1.  1.  0. -1. -1.  0.  0.  0., -0.9801
 0.  0.  0.  1. -1.  0.  0. -1.  0., 13.3804
 1.  0. -1.  1. -1.  0.  0. -1.  0., 1
 0.  0.  0.  1. -1.  0. -1.  0.  0., 13.8443
 1.  0.  0.  1. -1. -1. -1.  0.  0., 0.0114
 0.  0.  0.  1. -1.  0.  0.  0. -1., 10.6358
 1.  0.  0.  1. -1.  0. -1.  0. -1., -1
 1. -1. -1.  0.  0.  0.  0.  0.  0., 11.7711
 1. -1. -1.  1.  0. -1.  0.  0.  0., 1
 1. -1. -1.  1.  1. -1.  0. -1.  0., 1
 1. -1. -1. -1.  1.  0.  0.  0.  0., 0.594
 1. -1. -1. -1.  1.  1.  0.  0. -1., 3
 1.  0. -1.  0.  0. -1.  0.  0.  0., 12.885
 1.  1. -1.  0.  0. -1.  0. -1.  0., 14.976
 1.  1. -1.  1.  0. -1. -1. -1.  0., -1
 1.  1. -1. -1.  1.  0.  0. -1. -1., -1
 1.  0. -1.  1. -1.  0.  0.  0. -1., 1
 1.  0.  0.  0.  0. -1. -1.  0.  0., 15.0863
 1.  1.  0.  0.  0. -1. -1. -1.  0., 1
-1.  1.  0.  0.  0.  0. -1.  0.  0., 13.7061
-1.  1.  1.  0.  0. -1. -1.  0.  0., 14.8896
-1.  1.  1.  1.  0. -1. -1.  0. -1., -1
 1.  0.  0.  0. -1. -1.  0.  0.  0., 0.0021
 1.  1.  0.  0. -1. -1.  0.  0. -1., 1
 1. -1.  0.  0.  0.  0.  0. -1.  0., 0.0001
 1. -1.  1.  0.  1. -1.  0. -1. -1., 1
 1. -1.  1.  0.  1. -1. -1. -1.  0., 1
 1.  1. -1. -1.  1.  0. -1. -1.  0., 1
 0.  0.  0.  0.  0.  0.  0. -1.  0., 9.312
 1.  0.  0.  0.  0.  0. -1. -1.  0., 6.1179
 1.  1. -1.  0. -1. -1.  1. -1.  0., 1
 1. -1.  1.  0.  0.  0. -1. -1.  0., 5.5341
 1.  0.  1. -1.  0.  0. -1. -1.  0., 1
 1.  1.  0. -1.  0. -1.  0. -1.  0., 1
 1.  0.  1. -1. -1.  0. -1.  0.  0., 1
 1.  0. -1.  1.  0. -1. -1.  0.  0., -1
 1.  0.  0.  0.  0. -1.  0. -1.  0., 8.7738
 1.  0.  1.  0.  0. -1.  0. -1. -1., 1
 1.  0.  0.  1.  0. -1.  0. -1. -1., 1
-1.  1. -1.  1. -1.  0.  0.  0.  0., -1
 1.  0.  0.  1.  0. -1. -1. -1.  0., 15.5699
 1.  1.  0.  1. -1. -1. -1. -1.  0., 1
 1. -1. -1. -1.  1.  0.  1. -1.  0., 3
 1. -1.  0.  1.  0. -1.  0. -1.  0., 1
 1. -1.  1.  1.  0. -1. -1. -1.  0., -1
 1. -1.  0. -1.  0.  1.  0. -1.  0., 0.0184
 1. -1.  1. -1.  0.  1. -1. -1.  0., 1
 1.  0.  0.  0.  0.  0.  0. -1. -1., 0.0
 1. -1. -1.  1.  1. -1. -1.  0.  0., 1
 1. -1.  1. -1.  1. -1. -1.  0.  0., 3
 1.  1. -1. -1.  0.  0. -1.  0.  0., 0.0527
 1.  0. -1.  1.  0.  0. -1.  0. -1., -1
 1.  0. -1. -1.  1.  0. -1.  0.  0., 1
 1. -1.  0. -1.  1.  0.  0. -1.  0., 1
 1.  0.  0. -1.  0.  1. -1. -1.  0., 0.4068
 1.  1.  0. -1. -1.  1. -1. -1.  0., 1
-1.  0.  0.  1. -1.  0.  0.  0.  0., 10.7324
-1.  1.  0.  1. -1.  0.  0. -1.  0., 0.1576
-1.  1.  1.  1. -1.  0. -1. -1.  0., 3
 1.  0.  1.  1. -1. -1. -1.  0. -1., 1
 1.  0.  1. -1. -1.  0.  0.  0. -1., 1
 1.  0.  1.  0. -1.  0.  0. -1. -1., 1
 1.  0.  1. -1.  0. -1. -1.  0.  0., 1
 0.  0. -1.  1. -1.  0.  0.  0.  0., 8.7541
 1. -1. -1.  1. -1.  0.  0.  0.  0., 1
 1. -1.  0.  1.  0.  0.  0. -1. -1., 2.34
 1. -1.  1.  1.  0. -1.  0. -1. -1., 1
 1. -1. -1.  0.  0.  1.  0. -1.  0., 0.0543
 1.  0. -1.  1.  0. -1.  0. -1.  0., 1
 1. -1.  1. -1.  0.  1.  0. -1. -1., -1
 1.  0.  0. -1. -1.  0. -1.  1.  0., -0.99
 1.  1. -1. -1.  0.  1. -1. -1.  0., -1
 1.  0. -1.  1.  0.  0. -1. -1.  0., -1
 1.  0.  0.  0.  0. -1.  0.  0. -1., 0.0
 1.  1.  0.  0.  0. -1. -1.  0. -1., 1
 1. -1.  0.  1.  1. -1. -1. -1.  0., 1
 1.  0. -1.  1.  1. -1. -1. -1.  0., 1
 1.  0. -1.  0.  1.  0. -1. -1.  0., 1
 1. -1.  1.  0.  0. -1.  0. -1.  0., 0.0406
 1.  0.  1. -1. -1.  1. -1. -1.  0., 1
 1. -1.  0.  1. -1.  0.  0.  0. -1., 1
 1. -1.  1. -1.  0.  0. -1.  0.  0., 0.3029
 1. -1. -1.  0.  0.  1. -1.  0.  0., 0.036
 1.  0.  0.  0. -1.  0. -1.  0.  0., 0.0097
 1.  1.  0.  0. -1.  0. -1.  0. -1., 1
 1.  0.  0.  0.  0.  0. -1.  0. -1., 14.0058
 1. -1. -1. -1.  0.  1.  0.  0.  0., 14.5287
 1. -1. -1.  1. -1.  1.  0.  0. -1., 1
 1.  0.  0. -1.  0.  1.  0. -1. -1., 0.0419
 1.  0.  1. -1.  0. -1.  0. -1.  0., 1
 0.  1.  0.  1. -1. -1.  0. -1.  0., 0.7076
 1.  0. -1.  1. -1. -1.  0.  0.  0., 1
 1.  1. -1.  1. -1. -1.  0. -1.  0., 1
-1.  1.  0.  1. -1. -1.  0.  0.  0., 0.5649
-1.  1.  1.  1. -1. -1.  0. -1.  0., 3
 1. -1.  0. -1.  0.  1. -1.  0.  0., 0.3154
 1. -1.  0. -1.  1.  0.  0.  0. -1., 1.1235
 1. -1.  1. -1.  1.  0.  0. -1. -1., 1
 1. -1.  1.  1. -1. -1. -1.  0.  0., 3
 1.  0.  1.  0.  0. -1. -1. -1.  0., 1
 1.  0. -1. -1.  0.  1.  0. -1.  0., 14.0921
 1.  0.  0. -1. -1.  1.  0. -1.  0., 0.0124
-1.  1.  0. -1.  1.  0.  0. -1.  0., 0.2218
-1.  1.  1. -1.  1.  0.  0. -1. -1., 1
 1.  0.  1.  0. -1. -1.  0.  0. -1., 1
 1. -1.  0. -1. -1.  1.  0.  0.  0., 0.0149
 1. -1. -1.  0. -1.  1.  0.  0.  0., -1
 1.  0.  1. -1.  0.  0. -1.  0. -1., 1
 1. -1.  1.  0. -1. -1. -1.  1.  0., 3
 0. -1.  0.  1. -1.  0.  0.  0.  0., 12.5439
 1. -1.  0. -1.  0.  0. -1.  1.  0., 14.7338
 1. -1.  1. -1. -1.  0. -1.  1.  0., 3
 1. -1. -1. -1.  1.  1. -1.  0.  0., 3
 1. -1.  1.  0.  0. -1. -1. -1.  1., 1
 1. -1.  0.  0.  1. -1.  0.  0. -1., 2.3166
 1. -1.  1.  0.  1. -1. -1.  0. -1., 3
 0. -1.  1.  1. -1. -1.  0.  0.  0., 0.2939
-1.  1. -1. -1.  1.  0.  0.  0.  0., 0.594
-1.  1. -1. -1.  1.  1.  0. -1.  0., 3
 1.  0. -1. -1.  0.  0. -1.  1.  0., 0.0382
 1.  0. -1. -1.  1. -1. -1.  1.  0., 1
 1.  0.  0. -1.  1.  0.  0. -1. -1., 0.325
-1.  1.  1.  0.  0.  0. -1. -1.  0., 2.34
-1.  1. -1. -1.  1.  0.  1. -1.  0., 3
-1.  1.  0. -1. -1.  1.  0.  0.  0., 2.34
 0. -1.  1.  1. -1.  0.  0.  0. -1., 0.594
 1. -1.  1.  1. -1. -1.  0.  0. -1., 1
 0. -1.  1.  1. -1.  0. -1.  0.  0., 0.1986
 1. -1.  1. -1. -1.  1. -1.  0.  0., 3
-1.  1.  0. -1.  1. -1.  0.  0.  0., -1
 1. -1. -1. -1.  1.  0. -1.  1.  0., 3
 1. -1. -1.  1.  0.  0.  0.  0. -1., 1
 1. -1. -1.  1.  1.  0. -1.  0. -1., 1
 1.  0.  0.  0. -1.  0.  0. -1.  0., 0.0108
 1.  1. -1.  0. -1.  1.  0. -1. -1., 3
 1.  1. -1.  0.  0.  0. -1. -1.  0., -1
-1.  1.  0.  0.  0. -1.  0.  0.  0., 13.6924
-1.  1.  1.  0.  0. -1.  0. -1.  0., 16.089
-1.  1.  1.  1.  0. -1.  0. -1. -1., -1
 1. -1.  0.  0.  1.  0.  0. -1. -1., 0.0577
 1.  1. -1. -1.  0. -1.  0. -1.  1., 1
 1. -1.  0.  1.  1. -1.  0. -1. -1., 1
 1. -1.  0.  1. -1.  1. -1.  0. -1., -1
 0.  1.  0.  1. -1.  0. -1.  0. -1., 0.594
 1.  1.  0.  1. -1. -1. -1.  0. -1., 1
 1. -1.  0. -1.  1.  1. -1. -1.  0., 1
 1. -1.  0. -1.  0.  1.  0.  0. -1., 15.4536
 1. -1.  1. -1.  0.  1. -1.  0. -1., 3
 1. -1. -1. -1.  0.  1. -1.  1.  0., 3
 1.  0. -1. -1.  1.  1. -1. -1.  0., -1
 1.  0.  0.  1. -1. -1.  0. -1.  0., 1
 1.  0.  0. -1.  0.  0.  1. -1. -1., 0.481
 1.  1.  0. -1.  0. -1.  1. -1. -1., 1
 1. -1.  1. -1.  0. -1. -1.  1.  0., 3
 1. -1.  0.  0.  0.  0. -1. -1.  1., 1
 1. -1.  1. -1.  0.  0. -1. -1.  1., 1
 1. -1.  0. -1. -1.  1. -1.  1.  0., 3
 1.  0.  1.  0. -1. -1. -1.  0.  0., 1
 1.  0. -1.  1. -1.  1.  0. -1. -1., 1
 1. -1.  1.  0. -1. -1. -1.  0.  1., -1
 0.  0.  1.  1. -1.  0. -1. -1.  0., -0.99
 1.  0. -1.  0.  1.  0. -1.  0. -1., -1
 0. -1.  1.  1. -1. -1.  0.  1. -1., 3
 1. -1.  1. -1.  1.  0. -1.  0. -1., 3
 1.  0. -1.  0.  1. -1. -1.  0.  0., 1
 1. -1. -1. -1. -1.  1.  1.  0.  0., 3
 1. -1.  0.  0. -1. -1.  1.  0.  0., 1
 1. -1.  1. -1.  0.  0.  0.  0. -1., 14.4946
 1. -1.  0. -1. -1.  1.  0.  1. -1., 3
 1.  0.  0. -1. -1.  1.  0.  0. -1., 0.3817
 1.  1.  0. -1. -1.  1. -1.  0. -1., 1
-1.  0.  1.  1. -1.  0. -1.  0.  0., 0.1927
-1.  1. -1.  0.  0.  0.  0.  0.  0., 13.3674
-1.  1. -1.  1.  0.  0.  0.  0. -1., 0.594
-1.  1. -1.  1.  1.  0.  0. -1. -1., 1
 1. -1. -1. -1.  1.  1.  0. -1.  0., 3
-1.  1.  1.  0.  1. -1. -1. -1.  0., -1
 0.  0.  1.  1. -1.  0. -1.  0. -1., -1
-1.  1.  1.  1.  0. -1. -1. -1.  0., 3
 1. -1.  0.  0.  1.  0. -1. -1.  0., 1
 1.  0.  0.  0.  1. -1. -1.  0. -1., 0.594
-1.  1. -1. -1.  0.  1.  0.  0.  0., 0.2068
 1.  0.  1.  0.  0. -1. -1.  0. -1., 1
 1.  0.  1.  0. -1.  0. -1.  0. -1., 1
-1.  1. -1.  0.  1.  0. -1.  0.  0., 0.594
-1.  1. -1.  1.  1. -1. -1.  0.  0., 1
 1.  0.  0. -1.  1.  0. -1.  0. -1., 0.3522
-1.  1. -1.  0.  0.  1. -1.  0.  0., -0.9801
 1.  0.  0. -1. -1.  0.  1.  0. -1., 3.906
 1.  1. -1. -1. -1.  0.  1.  0. -1., 3
-1.  1. -1.  1. -1.  0.  1. -1.  0., 3
 1. -1.  1. -1.  0.  0.  0. -1.  0., 2.3166
 1. -1.  1. -1.  1.  0. -1. -1.  0., 1
 1.  1. -1. -1. -1.  0.  0.  1. -1., -1
 1.  0.  0.  1. -1.  0. -1. -1.  0., -1
 1. -1. -1.  0.  1.  1. -1. -1.  0., 1
 1.  0.  1. -1.  0.  0.  0. -1. -1., 1
 0.  1.  0.  1. -1.  0.  0. -1. -1., -1
-1.  1.  1.  1. -1. -1. -1.  0.  0., 3
 1.  0.  1. -1.  1. -1. -1.  0. -1., 1
 1.  0. -1.  0. -1. -1.  1.  0.  0., 1
-1.  1. -1. -1. -1.  1.  1.  0.  0., 3
 0.  0.  1.  1. -1. -1. -1.  0.  0., 0.5265
 1.  0.  1. -1.  0. -1.  0.  0. -1., 1
 1. -1.  1. -1.  1. -1.  0.  0. -1., 1
-1.  1.  0.  0. -1.  1.  0. -1.  0., 2.34
-1.  1.  1.  0. -1.  1. -1. -1.  0., -1
-1.  1.  0.  0.  0.  0.  0.  0. -1., 0.0241
-1.  1.  1.  0.  0.  0.  0. -1. -1., 0.594
 1. -1.  1. -1.  0. -1.  0. -1.  1., 1
-1.  1. -1. -1.  0.  1.  1. -1.  0., 3
-1.  0.  1.  1. -1.  1. -1. -1.  0., 1
 1.  0.  0. -1.  0.  1. -1.  0. -1., 0.0973
 1.  0.  0.  1. -1. -1. -1.  1. -1., 3
 1. -1. -1.  0.  0.  1.  0.  0. -1., 0.2852
 1. -1. -1.  1.  0.  1. -1.  0. -1., 1
 1. -1.  0. -1. -1.  0.  1.  0.  0., 3.906
 1. -1.  1. -1. -1.  0.  1.  0. -1., -1
 1.  0.  0.  1. -1.  0.  0. -1. -1., 1
 1. -1.  1.  0. -1.  0. -1.  1. -1., 3
 1. -1.  1. -1.  0. -1.  1. -1.  0., 1
 1.  0.  0.  0. -1.  1. -1.  0. -1., -1
 1.  0.  0.  0. -1. -1.  0.  1. -1., 2.34
 1.  0. -1. -1.  1.  0. -1.  1. -1., 1
 1. -1. -1. -1.  0.  1.  1.  0. -1., 3
 0. -1.  1.  1. -1.  1. -1.  0. -1., -1
 1. -1.  1.  0.  0. -1.  0.  0. -1., 0.088
 1. -1. -1.  1.  0.  0. -1. -1.  1., 1
-1.  1. -1. -1. -1.  1.  0.  1.  0., -1
 1.  1. -1. -1.  0.  1. -1.  0. -1., -1
 1.  1.  0.  0. -1. -1.  0. -1.  0., 1
 1.  0.  0. -1.  1. -1.  0.  0. -1., 0.0339
 1.  1.  0. -1.  1. -1. -1.  0. -1., 1
 1.  1.  0.  0. -1.  0. -1. -1.  0., 1
-1.  1.  0. -1.  0.  1.  0.  0. -1., -1
 1. -1. -1. -1.  0.  1.  0.  1. -1., 3
 1. -1.  0.  0.  0.  1. -1.  0. -1., 2.34
 1. -1.  1.  0. -1.  1. -1.  0. -1., 3
 1. -1. -1.  0. -1.  0.  1.  0.  0., 1
-1.  1.  0.  0. -1. -1.  1.  0.  0., -1
-1.  1.  1.  0. -1. -1.  1. -1.  0., -1
 1. -1.  1.  0. -1. -1.  0.  1. -1., 3
 1.  0.  1. -1.  1. -1.  0. -1. -1., 1
 1. -1.  1. -1.  0. -1.  0.  1. -1., 3
 1.  0. -1. -1.  1.  0.  0.  0. -1., 1.2549
 1.  0. -1. -1.  1. -1.  0.  0.  0., 1
-1.  1.  1.  0. -1.  0. -1.  0.  0., -1
-1.  1.  0.  0.  1.  0. -1. -1.  0., -1
-1.  1.  0.  0.  1.  0.  0. -1. -1., 0.0613
-1.  1.  1.  0.  1. -1.  0. -1. -1., 1
 1. -1.  1. -1.  0. -1.  1.  0. -1., 1
 1.  0.  0. -1.  0.  0. -1.  1. -1., 0.2453
 1.  1.  0. -1.  0. -1. -1.  1. -1., 1
 1.  0.  0. -1.  1. -1.  1. -1. -1., 1
 1. -1. -1.  0.  0. -1.  1.  0.  0., 1
 1.  0.  0.  0. -1.  0.  1. -1. -1., 1
 1.  1.  0. -1. -1.  0.  1. -1. -1., 1
 1.  0.  0.  0. -1.  0. -1. -1.  1., -0.951
 1.  1.  0. -1. -1.  0. -1. -1.  1., 1
 0.  1. -1.  1. -1.  0.  0. -1.  0., 0.2356
 1. -1.  0. -1. -1.  0.  0.  1.  0., 0.1674
-1.  1. -1.  0. -1.  0.  1.  0.  0., 0.594
 1.  0.  0. -1.  1. -1.  0. -1.  0., 1
 1. -1.  1. -1.  0. -1. -1.  0.  1., 1
 1.  0.  0. -1. -1.  0.  0. -1.  1., -1
 1.  1. -1. -1. -1.  0.  0. -1.  1., -1
-1.  1.  0.  0. -1.  0.  1. -1.  0., -1
 1.  0.  0.  0.  1. -1.  0. -1. -1., 0.594
 1.  1.  0. -1.  1. -1.  0. -1. -1., 1
 1.  0.  0.  0. -1. -1.  1.  0. -1., 1
 1.  0. -1. -1.  0.  1. -1.  1. -1., 3
 1. -1. -1. -1.  0.  1. -1.  0.  1., 1
 1. -1.  1. -1. -1.  1.  0.  0. -1., 3
 1. -1.  0.  0.  0.  0.  1. -1. -1., 1
 1. -1.  1. -1.  0.  0.  1. -1. -1., 1
 1.  0.  0. -1.  0. -1.  1.  0. -1., 0.594
-1.  1.  0. -1. -1.  0.  1.  0.  0., 0.9
 1. -1.  0.  1. -1. -1.  0.  1. -1., 3
 1. -1. -1.  0.  1.  0. -1.  0.  0., 1
 1. -1. -1.  0. -1.  1.  1.  0. -1., 1
 1.  0.  0.  0. -1.  0. -1.  1. -1., 0.0571
 1.  1.  0.  0. -1. -1. -1.  1. -1., 1
-1.  1.  1.  0.  0. -1.  0.  0. -1., 0.187
 1.  0.  1.  0. -1. -1. -1. -1.  1., 1
-1. -1.  0.  1. -1.  0.  1.  0.  0., 3.906
-1. -1.  1.  1. -1. -1.  1.  0.  0., -1
 1.  1.  0.  0. -1.  0.  0. -1. -1., 1
 1.  1. -1.  0.  1. -1. -1. -1.  0., 1
 1.  0. -1. -1.  0. -1.  0.  1.  0., 2.34
-1.  1.  0.  1. -1.  0. -1.  0.  0., -0.9415
-1.  1.  1.  0.  0.  0. -1.  0. -1., 2.34
 1.  0.  1. -1. -1.  1.  0. -1. -1., 1
 1.  0.  0.  0.  0. -1. -1. -1.  1., 1
 1.  1. -1.  0.  0. -1. -1. -1.  1., 1
-1.  1. -1.  0.  0.  1.  0.  0. -1., 0.1966
 1.  0. -1.  0.  0.  0. -1. -1.  1., 1
 1.  1. -1. -1.  0.  0. -1. -1.  1., 1
 1.  0. -1.  0.  0. -1. -1.  1.  0., 0.594
 1.  0.  0.  0.  0. -1. -1.  1. -1., 0.0486
 1.  0. -1.  1.  0. -1. -1. -1.  1., 1
 1. -1.  1.  0.  0. -1.  1. -1. -1., 1
 1.  0.  1.  1. -1. -1.  0. -1. -1., 1
-1.  1. -1.  0.  1.  1. -1. -1.  0., 1
-1.  1.  0.  1.  1. -1. -1. -1.  0., 3
-1.  1. -1.  0. -1. -1.  1.  1.  0., -1
 1. -1.  0. -1.  1.  1. -1.  0. -1., 3
 1. -1.  0. -1.  0.  1. -1.  1. -1., 3
 1.  0.  0. -1. -1.  1.  1. -1. -1., 3
 1. -1. -1.  0.  1.  1.  0. -1. -1., 1
 0. -1.  0.  1. -1.  0.  1.  0. -1., 1
 1.  1. -1.  0. -1.  0.  1. -1. -1., 1
 1.  0.  0. -1.  1. -1. -1.  1. -1., 1
 1.  0.  0. -1. -1.  1. -1. -1.  1., 1
-1.  1. -1.  0.  1.  1.  0. -1. -1., 1
 1.  0.  0. -1.  0.  0. -1. -1.  1., 1
 1.  1.  0. -1.  0. -1. -1. -1.  1., 1
 1. -1.  0.  0. -1. -1.  1.  1. -1., 1
 0.  0. -1.  1. -1.  1.  0. -1.  0., 0.594
 1. -1. -1. -1.  0.  1.  1. -1.  0., 3
-1.  1.  0.  0.  1. -1.  0. -1.  0., 0.6729
 1. -1. -1. -1. -1.  1.  0.  0.  1., -1
 1.  0. -1. -1.  1.  1. -1.  0. -1., 3
 1.  0.  0. -1.  0. -1.  0.  1. -1., -1
 1.  0.  0. -1.  0. -1. -1.  1.  0., 0.0532
 1. -1.  1. -1. -1.  0. -1.  0.  1., 1
 1. -1.  0.  0.  1.  0. -1.  0. -1., 0.594
-1.  1.  1.  0. -1. -1.  0.  0.  0., -0.99
 1.  0. -1. -1.  0. -1.  0.  0.  1., 1
 1.  1. -1. -1.  0.  1.  0. -1. -1., 3
 0.  1.  1.  1. -1. -1. -1.  0. -1., 1
 1.  0.  1. -1.  0. -1. -1.  1. -1., 1
 1. -1.  0. -1.  1.  1.  0. -1. -1., 3
 1.  1.  0. -1. -1.  0.  0. -1.  0., 1
 0. -1. -1.  1. -1.  0.  1.  0.  0., 1
 1. -1.  0.  1.  0. -1.  0.  0. -1., 0.594
 1.  1.  0. -1.  0. -1.  0.  0. -1., 1
-1.  1.  0. -1.  0.  1.  0. -1.  0., 2.34
-1.  1.  1. -1.  0.  1.  0. -1. -1., -1
-1. -1.  1.  1. -1.  1. -1.  0.  0., 1
 1. -1. -1. -1.  1. -1.  0.  1.  0., -1
 1. -1.  0.  1.  0. -1. -1. -1.  1., 1
 1. -1. -1.  0.  0. -1.  0.  1.  0., 0.594
 1. -1. -1.  1. -1. -1.  0.  1.  0., 1
 0.  1.  0.  1. -1.  0. -1. -1.  0., -0.99
 0. -1. -1.  1. -1.  0.  0.  1.  0., -0.9801
-1.  0.  1.  1. -1. -1. -1.  1.  0., 3
 1. -1.  0.  0. -1. -1.  0.  0.  1., -1
 1.  0.  1.  0. -1.  0. -1. -1.  0., 1
 0.  0. -1.  1. -1. -1.  0.  1.  0., -1
 1.  1. -1.  0. -1.  0.  0.  0. -1., 0.594
 0.  1.  1.  1. -1. -1. -1. -1.  0., 1
-1.  1. -1.  1. -1.  1.  0. -1.  0., -1
 1. -1. -1.  0.  0.  1. -1.  1. -1., 3
 1.  0.  0.  0. -1. -1.  0. -1.  1., 3.906
 1.  1. -1.  0. -1. -1.  0. -1.  1., -1
 1.  0.  0. -1.  1. -1. -1.  0.  0., 1
 1.  0.  1. -1. -1.  0.  1. -1. -1., 1
 1. -1.  0. -1.  1. -1.  0.  0.  0., 1
-1.  1. -1.  0.  1.  0.  0. -1.  0., 1.2605
-1.  0. -1.  1. -1.  0.  0.  1.  0., -1
 1. -1. -1. -1. -1.  1.  0.  1.  0., 3
 1. -1.  1.  0.  0. -1. -1.  1. -1., 3
 1. -1. -1.  0. -1.  1.  0.  1. -1., 3
 1.  0. -1. -1.  0.  1. -1. -1.  1., 1
-1.  1. -1.  1. -1. -1.  0.  0.  1., 3
 1. -1.  1. -1. -1.  0.  0.  0.  0., -1
 1. -1.  1. -1.  0.  0. -1.  1. -1., 3
 1.  0. -1.  0. -1. -1.  0.  1.  0., -1
-1.  1.  0.  0. -1.  1. -1.  0.  0., -1
 1.  0. -1. -1.  1.  0.  1. -1. -1., 3
-1.  1.  0.  1. -1. -1.  0. -1.  1., 3
 1. -1.  0. -1.  0.  1. -1. -1.  1., 1
 1. -1. -1. -1.  0. -1.  0.  1.  1., 1
 1.  0. -1. -1.  1.  1.  0. -1. -1., 3
 0. -1.  1.  1. -1. -1. -1.  1.  0., 3
-1.  1. -1.  0.  0.  1.  0. -1.  0., 13.7466
 1.  0.  0.  0.  0. -1.  1. -1. -1., 1
 1.  1.  0.  0. -1. -1.  1. -1. -1., 1
 1.  0.  1.  1. -1. -1. -1. -1.  0., 1
 1.  0.  1. -1. -1.  0. -1. -1.  1., 1
 1.  0.  0.  0. -1. -1. -1.  0.  1., 0.594
 1.  1.  0.  0. -1. -1. -1. -1.  1., 1
 1.  0. -1.  0.  0.  0.  1. -1. -1., 1
 1.  1. -1. -1.  0.  0.  1. -1. -1., 3
 1.  0. -1. -1.  0. -1. -1.  1.  1., -1
 1. -1. -1.  0.  1.  0. -1.  1. -1., 3
 1. -1.  1.  0. -1. -1.  1.  0. -1., 1
